season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2021,,KKR V CSK,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Lungi Ngidi,4,,,3,7,15,,,,,,
2021,,KKR V CSK,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Ravindra Jadeja,4,,,0,8.25,7,,,,,,
2021,,KKR V CSK,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Shardul Thakur,3.1,,,0,15.15,5,,,,,,
2021,,RCB V RR,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Mohammed Siraj,4,,,3,6.75,16,,,,,,
2021,,RCB V RR,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Kyle Jamieson,4,,,1,7,11,,,,,,
2021,,RCB V RR,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Kane Richardson,3,,,1,9.66,5,,,,,,
2021,,RCB V RR,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Yuzvendra Chahal,2,,,0,9,5,,,,,,
2021,,RCB V RR,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Washington Sundar,3,,,1,7.66,4,,,,,,
2021,,RCB V RR,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Harshal Patel,4,,,3,11.75,8,,,,,,
2021,,RCB V RR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Shreyas Gopal,3,,,0,11.66,6,,,,,,
2021,,RCB V RR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Chetan Sakariya,4,,,0,8.75,7,,,,,,
2021,,RCB V RR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Chris Morris,3,,,0,12.66,2,,,,,,
2021,,RCB V RR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Mustafizur Rahman,3.3,,,0,9.71,8,,,,,,
2021,,RCB V RR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Rahul Tewatia,2,,,0,11.5,2,,,,,,
2021,,RCB V RR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Riyan Parag,1,,,0,14,0,,,,,,
2021,,PBKS V MI,,,PBKS,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Moises Henriques,3,,,0,4,9,,,,,,
2021,,PBKS V MI,,,PBKS,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Deepak Hooda,3,,,1,5,9,,,,,,
2021,,PBKS V MI,,,PBKS,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Mohammad Shami,4,,,2,5.25,7,,,,,,
2021,,PBKS V MI,,,PBKS,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Ravi Bishnoi,4,,,2,5.25,10,,,,,,
2021,,PBKS V MI,,,PBKS,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Fabian Allen,3,,,0,10,2,,,,,,
2021,,PBKS V MI,,,PBKS,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Arshdeep Singh,3,,,1,9.33,7,,,,,,
2021,,PBKS V MI,,,MI,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Trent Boult,2.4,,,0,11.25,7,,,,,,
2021,,PBKS V MI,,,MI,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Krunal Pandya,3,,,0,10.33,7,,,,,,
2021,,PBKS V MI,,,MI,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Jasprit Bumrah,3,,,0,7,9,,,,,,
2021,,PBKS V MI,,,MI,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Rahul Chahar,4,,,1,4.75,8,,,,,,
2021,,PBKS V MI,,,MI,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Jayant Yadav,4,,,0,5,16,,,,,,
2021,,PBKS V MI,,,MI,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Kieron Pollard,1,,,0,11,1,,,,,,
2021,,RR V KKR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Jaydev Unadkat,4,,,1,6.25,11,,,,,,
2021,,RR V KKR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Chetan Sakariya,4,,,1,7.75,8,,,,,,
2021,,RR V KKR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Mustafizur Rahman,4,,,1,5.5,13,,,,,,
2021,,RR V KKR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Chris Morris,4,,,4,5.75,18,,,,,,
2021,,RR V KKR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Rahul Tewatia,3,,,0,8,4,,,,,,
2021,,RR V KKR,,,RR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Shivam Dube,1,,,0,8,2,,,,,,
2021,,RR V KKR,,,KKR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Shivam Mavi,4,,,1,4.75,17,,,,,,
2021,,RR V KKR,,,KKR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Pat Cummins,3.5,,,0,9.39,4,,,,,,
2021,,RR V KKR,,,KKR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Varun Chakaravarthy,4,,,2,8,8,,,,,,
2021,,RR V KKR,,,KKR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Sunil Narine,4,,,0,5,11,,,,,,
2021,,RR V KKR,,,KKR,"Wankhede Stadium, Mumbai", Mumbai,India,,,Prasidh Krishna,3,,,1,6.66,8,,,,,,
2021,,CSK V RCB,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Mohammed Siraj,4,,,0,8,9,,,,,,
2021,,CSK V RCB,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Kyle Jamieson,3,,,0,10.33,5,,,,,,
2021,,CSK V RCB,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Yuzvendra Chahal,3,,,1,8,8,,,,,,
2021,,CSK V RCB,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Navdeep Saini,2,,,0,13.5,1,,,,,,
2021,,CSK V RCB,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Harshal Patel,4,,,3,12.75,9,,,,,,
2021,,CSK V RCB,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Dan Christen,2,,,0,6,5,,,,,,
2021,,CSK V RCB,,,RCB,"Wankhede Stadium, Mumbai", Mumbai,India,,,Washington Sundar,2,,,0,6.5,7,,,,,,
2021,,CSK V RCB,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Deepak Chahar,2,,,0,12.5,4,,,,,,
2021,,CSK V RCB,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Sam Curran,4,,,1,8.75,9,,,,,,
2021,,CSK V RCB,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Shardul Thakur,4,,,1,2.75,17,,,,,,
2021,,CSK V RCB,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Ravindra Jadeja,4,,,3,3.25,15,,,,,,
2021,,CSK V RCB,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Imran Tahir,4,,,2,4,14,,,,,,
2021,,CSK V RCB,,,CSK,"Wankhede Stadium, Mumbai", Mumbai,India,,,Dwayne Bravo,2,,,0,9.5,4,,,,,,
2021,,SRH V DC,,,SRH,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Khaleel Ahmed,4,,,0,10.5,6,,,,,,
2021,,SRH V DC,,,SRH,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Abishek Sharma,1,,,0,14,2,,,,,,
2021,,SRH V DC,,,SRH,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Siddarth Kaul,4,,,2,7.75,8,,,,,,
2021,,SRH V DC,,,SRH,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Jagadeesha Suchith,4,,,0,5.25,9,,,,,,
2021,,SRH V DC,,,SRH,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Vijay Shankar,3,,,0,6.33,7,,,,,,
2021,,SRH V DC,,,SRH,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Rashid Khan,4,,,1,7.75,7,,,,,,
2021,,SRH V DC,,,DC,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Kagiso Rabada,3,,,0,8.33,7,,,,,,
2021,,SRH V DC,,,DC,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Ravichandran Ashwin,4,,,0,6.75,12,,,,,,
2021,,SRH V DC,,,DC,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Marcus Stoinis,1,,,0,12,2,,,,,,
2021,,SRH V DC,,,DC,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Axar Patel,4,,,2,6.5,11,,,,,,
2021,,SRH V DC,,,DC,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Avesh Khan,4,,,3,8.5,9,,,,,,
2021,,SRH V DC,,,DC,"MA Chidambaram StadiumMA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,,,Amit Mishra,4,,,1,8.33,8,,,,,,
2021,,PBKS V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Shivam Mavi,4,,,1,3.25,15,,,,,,
2021,,PBKS V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Pat Cummins,3,,,2,10.33,9,,,,,,
2021,,PBKS V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Sunil Narine,4,,,2,5.5,10,,,,,,
2021,,PBKS V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Prasidh Krishna,4,,,3,7.5,12,,,,,,
2021,,PBKS V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Andre Russell,1,,,0,2,4,,,,,,
2021,,PBKS V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Varun Chakaravarthy,4,,,1,6,10,,,,,,
2021,,PBKS V KKR,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Moises Henriques,1,,,1,5,4,,,,,,
2021,,PBKS V KKR,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Mohammad Shami,4,,,1,6.25,17,,,,,,
2021,,PBKS V KKR,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Arshdeep Singh,2.4,,,1,10.12,5,,,,,,
2021,,PBKS V KKR,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Ravi Bishnoi,4,,,0,4.75,9,,,,,,
2021,,PBKS V KKR,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Chris Jordan,3,,,0,8,8,,,,,,
2021,,PBKS V KKR,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Deepak Hooda,2,,,1,10,3,,,,,,
2021,,DC V RCB,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Ishant Sharma,4,,,1,6.5,11,,,,,,
2021,,DC V RCB,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Kagiso Rabada,4,,,1,9.5,6,,,,,,
2021,,DC V RCB,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Avesh Khan,4,,,1,6,11,,,,,,
2021,,DC V RCB,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Amit Mishra,3,,,1,9,2,,,,,,
2021,,DC V RCB,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Axar Patel,4,,,1,8.25,5,,,,,,
2021,,DC V RCB,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Marcus Stoinis,1,,,0,23,1,,,,,,
2021,,DC V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Daneil Sams,2,,,0,7.5,4,,,,,,
2021,,DC V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Mohammed Siraj,4,,,1,11,5,,,,,,
2021,,DC V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Kyle Jamieson,4,,,1,8,11,,,,,,
2021,,DC V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Washington Sundar,4,,,0,7,5,,,,,,
2021,,DC V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Harshal Patel,4,,,2,9.25,5,,,,,,
2021,,DC V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Yuzvendra Chahal,2,,,0,5,5,,,,,,
2021,,CSK V SRH,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Deepak Chahar,3,,,0,7,7,,,,,,
2021,,CSK V SRH,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Sam Curran,4,,,1,7.5,9,,,,,,
2021,,CSK V SRH,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Shardul Thakur,4,,,0,11,4,,,,,,
2021,,CSK V SRH,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Moeen Ali,2,,,0,8,3,,,,,,
2021,,CSK V SRH,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Lungi Ngidi,4,,,2,8.75,7,,,,,,
2021,,CSK V SRH,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Ravindra Jadeja,3,,,0,7.66,6,,,,,,
2021,,CSK V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Sandeep Sharma,3.3,,,0,6.85,8,,,,,,
2021,,CSK V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Khaleel Ahmed,4,,,0,9,7,,,,,,
2021,,CSK V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Siddarth Kaul,4,,,0,8,8,,,,,,
2021,,CSK V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Jagadeesha Suchith,3,,,0,15,2,,,,,,
2021,,CSK V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Rashid Khan,4,,,3,9,7,,,,,,
2021,,DC V KKR,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Ishant Sharma,4,,,0,8.5,6,,,,,,
2021,,DC V KKR,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Kagiso Rabada,4,,,0,7.75,10,,,,,,
2021,,DC V KKR,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Axar Patel,4,,,2,8,11,,,,,,
2021,,DC V KKR,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Avesh Khan,4,,,1,7.75,8,,,,,,
2021,,DC V KKR,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Lalit Yadav,3,,,2,4.33,6,,,,,,
2021,,DC V KKR,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Marcus Stoinis,1,,,1,7,3,,,,,,
2021,,DC V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Shivam Mavi,1,,,0,25,0,,,,,,
2021,,DC V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Varun Chakaravarthy,4,,,0,8.5,5,,,,,,
2021,,DC V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Prasidh Krishna,3.3,,,0,10.28,10,,,,,,
2021,,DC V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Sunil Narine,4,,,0,9,6,,,,,,
2021,,DC V KKR,,,KKR,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Pat Cummins,4,,,3,6,15,,,,,,
2021,,PBKS V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Daniel Sams,4,,,1,6,11,,,,,,
2021,,PBKS V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Mohammed Siraj,3,,,0,8,7,,,,,,
2021,,PBKS V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Kyle Jamieson,3,,,2,10.66,7,,,,,,
2021,,PBKS V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Yuzvendra Chahal,4,,,1,8.5,9,,,,,,
2021,,PBKS V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Harshal Patel,4,,,0,13.25,5,,,,,,
2021,,PBKS V RCB,,,RCB,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Shahbaz Ahmed,2,,,1,5.5,2,,,,,,
2021,,PBKS V RCB,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Riley Meredith,3.2,,,1,8.7,7,,,,,,
2021,,PBKS V RCB,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Mohammad Shami,3.4,,,1,7.63,9,,,,,,
2021,,PBKS V RCB,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Ravi Bishnoi,4,,,2,4.25,10,,,,,,
2021,,PBKS V RCB,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Harpreet Brar,4,,,3,4.75,15,,,,,,
2021,,PBKS V RCB,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Chris Jordan,4,,,1,7.75,9,,,,,,
2021,,PBKS V RCB,,,PBKS,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Deepak Hooda,1,,,0,13,1,,,,,,
2021,,MI V CSK,,,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Trent Boult,4,,,1,10.5,10,,,,,,
2021,,MI V CSK,,,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Dhawal Kulkarni,4,,,0,12,7,,,,,,
2021,,MI V CSK,,,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Jasprit Bumrah,4,,,1,14,5,,,,,,
2021,,MI V CSK,,,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Rahul Chahar,4,,,0,8,8,,,,,,
2021,,MI V CSK,,,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Jimmy Neesham,2,,,0,13,3,,,,,,
2021,,MI V CSK,,,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Kieron Pollard,2,,,2,6,4,,,,,,
2021,,MI V CSK,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Deepak Chahar,4,,,0,9.25,8,,,,,,
2021,,MI V CSK,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Sam Curran,4,,,3,8.5,11,,,,,,
2021,,MI V CSK,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Lungi Ngidi,4,,,0,15.5,3,,,,,,
2021,,MI V CSK,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Shardul Thakur,4,,,1,14,4,,,,,,
2021,,MI V CSK,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Ravindra Jadeja,3,,,1,9.66,5,,,,,,
2021,,MI V CSK,,,CSK,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Moeen Ali,1,,,1,1,5,,,,,,
2021,,RR V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Bhuvneshwar Kumar,4,,,0,9.25,7,,,,,,
2021,,RR V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Sandeep Sharma,4,,,1,12.5,7,,,,,,
2021,,RR V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Rashid Khan,4,,,1,6,10,,,,,,
2021,,RR V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Khaleel Ahmed,4,,,0,10.25,8,,,,,,
2021,,RR V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Vijay Shankar,3,,,1,14,4,,,,,,
2021,,RR V SRH,,,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Mohammad Nabi,1,,,0,21,1,,,,,,
2021,,RR V SRH,,,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Kartik Tyagi,4,,,1,8,13,,,,,,
2021,,RR V SRH,,,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Mustafizur Rahman,4,,,3,5,12,,,,,,
2021,,RR V SRH,,,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Chetan Sakariya,4,,,0,9.5,7,,,,,,
2021,,RR V SRH,,,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Chris Morris,4,,,3,7.25,8,,,,,,
2021,,RR V SRH,,,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,,,Rahul Tewatia,4,,,1,11.25,2,,,,,,
2021,,PBKS V DC,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Ishant Sharma,4,,,0,9.25,9,,,,,,
2021,,PBKS V DC,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Marcus Stoinis,1,,,0,6,0,,,,,,
2021,,PBKS V DC,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Kagiso Rabada,4,,,3,9,6,,,,,,
2021,,PBKS V DC,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Avesh Khan,4,,,1,9.75,8,,,,,,
2021,,PBKS V DC,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Lalit Yadav,3,,,0,8.33,2,,,,,,
2021,,PBKS V DC,,,DC,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,India,,,Axar Patel,4,,,1,5.25,11,,,,,,
2020,1216492,MI v CSK,MI,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,DL Chahar,Deepak Chahar,4,0,32,2,8,7,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/447261.html
2020,1216492,MI v CSK,MI,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,SM Curran,Sam Curran,4,0,28,1,7,9,4,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/662973.html
2020,1216492,MI v CSK,MI,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,L Ngidi,Lungi Ngidi,4,0,38,3,9.5,8,6,0,2,0,FALSE,https://www.espncricinfo.com/ci/content/player/542023.html
2020,1216492,MI v CSK,MI,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,PP Chawla,Piyush Chawla,4,0,21,1,5.25,11,0,1,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/32966.html
2020,1216492,MI v CSK,MI,CSK,CSK,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1,RA Jadeja,Ravindra Jadeja,4,0,42,2,10.5,5,2,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/234675.html
2020,1216492,MI v CSK,MI,CSK,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,TA Boult,Trent Boult,3.2,0,23,1,6.9,12,5,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/277912.html
2020,1216492,MI v CSK,MI,CSK,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,JL Pattinson,James Pattinson,4,0,27,1,6.75,10,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/272465.html
2020,1216492,MI v CSK,MI,CSK,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,JJ Bumrah,Jasprit Bumrah,4,0,43,1,10.75,10,4,2,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/625383.html
2020,1216492,MI v CSK,MI,CSK,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,KH Pandya,Krunal Pandya,4,0,37,1,9.25,2,1,2,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/471342.html
2020,1216492,MI v CSK,MI,CSK,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2,RD Chahar,Rahul Chahar,4,0,36,1,9,2,3,1,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/1064812.html
2020,1216493,DC v PBKS,DC,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,SS Cottrell,Sheldon Cottrell,4,0,24,2,6,13,4,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/495551.html
2020,1216493,DC v PBKS,DC,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Mohammed Shami,Mohammed Shami,4,0,15,3,3.75,15,1,0,1,1,FALSE,https://www.espncricinfo.com/ci/content/player/481896.html
2020,1216493,DC v PBKS,DC,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,CJ Jordan,Chris Jordan,4,0,56,0,14,8,5,3,3,1,FALSE,https://www.espncricinfo.com/ci/content/player/288992.html
2020,1216493,DC v PBKS,DC,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,K Gowtham,Krishnappa Gowtham,4,0,39,0,9.75,5,1,3,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/424377.html
2020,1216493,DC v PBKS,DC,PBKS,PBKS,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1,Ravi Bishnoi,Ravi Bishnoi,4,0,22,1,5.5,9,2,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/1175441.html
2020,1216493,DC v PBKS,DC,PBKS,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,A Nortje,Anrich Nortje,4,0,33,0,8.25,11,6,0,0,0,FALSE,https://www.espncricinfo.com/ci/content/player/481979.html
2020,1216493,DC v PBKS,DC,PBKS,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,MM Sharma,Mohit Sharma,4,0,45,1,11.25,7,1,4,0,1,FALSE,https://www.espncricinfo.com/ci/content/player/537119.html
2020,1216493,DC v PBKS,DC,PBKS,DC,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2,K Rabada,Kagiso Rabada,4,0,28,2,7,10,3,0,1,0,FALSE,https://www.espncricinfo.com/ci/content/player/550215.html
